1,128,1,1,7,1,0,32,0,1,7,2,1,8,1,0,6,2,0,32,1,1,1,0,1,128,1,1,5,2,1,32,1,0,5,0,1,1024,0,0,8,1,256,1,0,0,0,64,0,0,1,0,1,0,0,1,0,10,0,0,2,2,0,1,2.3031583236694337,0.073599999999999999
1,64,0,1,9,2,1,128,0,0,1,1,1,128,1,0,1,2,1,32,0,0,5,2,0,64,0,1,5,0,0,64,1,0,4,0,1,64,1,1,6,1,1024,0,1,5,1,128,0,0,8,3,1,1,0,1,1,-10,0,2,1,0,0,0,2.3010197772979737,0.1135
1,128,0,1,5,1,1,8,0,1,3,2,1,128,1,0,8,2,1,8,1,1,3,1,0,16,0,1,7,2,1,128,0,0,2,0,1,128,0,0,9,1,16,0,1,9,0,64,1,1,6,0,1,1,1,0,0,-10,1,0,2,3,1,0,2.3010394142150878,0.1135
1,64,0,0,9,0,1,16,1,1,4,1,1,32,1,1,6,1,1,16,0,1,1,1,1,64,0,1,2,2,0,8,1,0,0,0,1,32,1,0,4,0,64,0,0,1,1,128,0,0,1,2,0,0,1,0,1,10,2,0,2,1,0,1,0.69920585927963252,0.74980000000000002
1,8,0,1,2,2,0,128,1,0,5,0,1,16,0,0,0,0,0,32,1,0,3,1,0,32,0,1,8,1,0,32,0,1,9,0,0,512,0,0,0,1,256,1,1,1,0,16,1,0,7,3,1,1,0,0,0,-10,0,2,1,3,0,0,2.3423309555053713,0.10100000000000001
1,16,0,0,10,0,0,32,1,1,1,1,1,16,0,0,8,1,1,32,1,1,5,1,1,32,0,0,1,2,0,8,1,0,3,2,0,256,0,1,8,0,64,0,0,0,1,512,1,0,4,1,0,1,0,1,1,10,2,2,0,1,1,1,1.5678399795532227,0.46610000000000001
1,32,1,0,0,1,1,16,1,1,8,0,1,16,0,0,10,2,1,64,0,1,5,1,0,8,0,0,6,0,1,64,1,0,2,2,0,64,1,0,10,0,32,0,1,7,1,512,0,0,8,0,0,0,0,1,1,0,2,0,2,1,1,1,2.6546918788909912,0.16350000000000001
1,16,0,1,10,0,1,128,1,1,8,2,1,8,1,0,7,0,0,8,1,1,10,0,0,64,1,0,6,1,1,16,0,1,2,0,1,16,1,0,10,1,32,1,0,5,0,64,1,1,3,1,0,0,1,1,0,0,1,1,2,4,1,0,2.141634594345093,0.21629999999999999
1,64,1,0,2,0,1,128,0,0,3,1,1,128,0,1,9,2,1,16,0,1,6,0,1,32,1,0,9,2,0,128,1,1,4,0,1,512,0,1,4,0,512,0,1,1,1,256,0,0,2,3,0,1,0,0,1,0,0,2,0,4,0,0,0.92971715626716611,0.66269999999999996
1,8,0,1,7,0,0,64,1,1,4,0,1,32,0,0,8,2,1,8,0,1,3,0,1,128,1,0,6,0,1,16,1,0,10,0,1,32,1,1,4,0,128,0,1,6,0,512,0,0,5,1,1,0,1,1,0,10,2,2,0,4,0,0,2.3018928718566896,0.10100000000000001
1,64,1,1,0,1,0,128,0,1,3,2,0,8,1,1,2,0,0,64,1,1,1,2,0,128,1,1,9,1,0,16,0,0,6,0,0,256,0,0,0,1,128,1,1,7,1,16,1,1,8,2,0,1,1,0,0,0,1,0,1,0,0,1,1.7581153617858887,0.37890000000000001
1,64,1,0,1,1,0,16,0,1,3,2,0,16,1,1,6,1,0,64,0,0,6,1,0,8,0,1,1,2,1,32,1,1,3,0,1,64,0,1,4,1,16,1,0,5,1,32,1,1,2,1,0,0,0,0,0,0,2,0,0,4,0,1,0.48907654168605802,0.85129999999999995
1,16,1,0,5,0,1,16,1,0,1,2,1,8,1,0,7,0,0,8,0,0,3,0,0,128,0,1,6,1,0,16,0,1,8,2,0,64,0,1,5,1,32,1,1,10,1,1024,0,0,3,3,0,0,1,0,0,-10,1,0,1,0,0,1,0.5809359271049499,0.8105
1,32,0,1,9,2,1,128,0,0,8,1,0,16,0,0,8,1,0,8,1,0,6,0,0,32,1,1,7,2,0,16,1,1,5,1,1,16,1,1,2,1,16,1,0,6,1,32,1,1,8,2,1,0,1,1,1,-10,1,0,2,4,0,0,2.3016084732055666,0.1135
1,8,0,0,0,2,1,32,1,1,8,1,1,8,0,0,0,0,0,8,1,0,1,2,0,64,1,0,8,1,0,8,0,1,9,2,1,64,0,0,1,1,1024,0,1,1,1,512,1,0,2,2,1,1,0,1,1,10,1,2,0,3,0,0,2.3029211082458496,0.090499999999999997
1,8,1,0,7,2,1,64,0,0,5,0,0,32,1,1,3,2,0,128,1,0,4,2,1,8,0,0,0,0,0,8,0,1,2,2,0,512,0,1,9,1,1024,0,1,9,0,1024,0,0,4,3,0,0,1,0,1,0,2,1,2,2,0,0,0.11326391168013215,0.96419999999999995
1,128,1,0,9,0,1,8,1,1,1,2,1,16,0,0,1,2,1,8,0,1,3,1,0,16,0,1,8,2,0,32,1,0,4,0,1,256,1,0,0,1,128,1,0,1,0,512,1,1,9,0,0,0,0,1,1,0,2,1,2,0,0,1,0.72901176691055303,0.78859999999999997
1,64,0,1,8,0,1,128,0,1,10,2,0,32,1,0,8,0,1,64,0,1,6,1,1,8,0,1,6,2,1,64,1,0,2,0,0,32,0,1,0,1,64,1,1,0,1,32,0,0,5,2,1,0,0,0,1,10,2,1,2,2,0,0,2.3010344154357911,0.1135
1,32,0,0,1,2,1,8,1,1,4,0,0,16,0,0,5,1,1,16,0,0,10,1,1,128,1,0,1,1,1,8,1,0,3,1,0,16,0,1,10,0,16,0,0,8,1,128,1,0,0,0,1,1,1,0,1,10,0,2,1,2,1,1,2.3114832824707032,0.1137
1,8,1,1,7,1,1,64,1,0,9,2,1,16,0,1,2,0,1,8,1,0,0,2,0,32,0,0,2,0,1,64,1,1,10,1,0,64,1,1,4,1,32,1,1,5,1,128,0,0,10,3,0,1,1,0,0,10,0,1,0,0,1,0,3.5365102874755858,0.1135
1,128,0,1,10,1,0,32,1,0,0,2,0,32,0,0,6,0,0,32,0,0,0,2,0,16,0,0,3,1,1,32,0,0,6,1,1,1024,1,1,9,0,1024,0,0,0,1,1024,0,0,6,1,0,1,0,0,1,0,0,1,1,4,0,0,4.618939183044434,0.1169
1,16,1,1,0,1,1,16,0,1,10,1,1,8,0,1,1,2,0,32,1,0,8,1,0,32,1,1,4,0,1,8,1,1,6,2,1,16,0,1,10,1,256,0,1,10,1,512,1,1,10,1,1,1,1,1,0,-10,0,1,0,1,0,1,2.3046310935974121,0.10100000000000001
1,16,0,1,3,1,0,128,1,1,4,0,1,64,0,1,7,1,0,16,0,0,0,2,0,32,0,1,4,0,1,64,1,1,2,2,0,128,1,0,8,1,32,1,0,4,0,1024,1,1,10,1,1,0,0,0,0,-10,0,2,2,3,1,1,2.3016521450042724,0.074200000000000002
1,64,1,0,3,0,0,32,1,0,7,1,0,32,1,0,8,0,0,64,0,1,8,1,0,16,0,0,6,1,1,8,0,1,10,0,1,64,0,1,10,1,128,1,0,0,1,16,1,0,7,2,0,1,0,0,1,0,1,0,1,4,0,0,0.67719540147781376,0.87019999999999997
1,16,0,0,1,2,0,32,0,1,1,2,0,32,1,1,3,1,0,32,0,0,6,1,0,128,1,1,3,1,0,32,0,0,7,2,1,1024,1,0,0,1,32,0,1,9,1,16,0,0,1,0,1,1,0,1,1,10,0,0,1,2,0,0,2.3010914443969726,0.1135
1,64,0,0,1,1,0,16,1,1,7,0,1,32,1,0,7,0,1,8,0,1,9,0,0,8,1,0,10,1,0,8,1,0,10,2,0,32,1,0,7,1,32,1,1,9,0,16,0,1,2,3,1,0,0,0,0,-10,1,2,0,0,0,1,2.2973381340026857,0.12889999999999999
1,32,0,0,1,1,1,16,1,1,2,1,0,16,0,0,2,1,0,32,1,1,0,0,0,8,1,1,6,1,1,32,0,1,9,2,0,64,0,0,7,1,512,1,1,5,1,32,0,0,8,2,1,1,0,1,1,0,0,2,0,1,0,1,2.3010271747589113,0.1135
1,16,0,1,10,2,0,8,0,0,9,2,0,128,1,1,8,1,1,8,1,0,7,0,0,8,0,0,6,0,1,16,0,0,4,0,0,512,1,0,5,0,128,0,1,8,1,256,0,1,3,3,1,0,0,1,1,-10,2,2,1,3,0,0,2.3096537208557129,0.1135
1,8,0,1,2,2,0,32,0,0,9,1,0,64,1,0,7,0,1,64,0,1,7,2,0,64,1,0,6,0,1,32,1,0,4,0,1,128,0,1,2,1,1024,1,1,7,0,64,1,0,1,1,0,0,0,1,0,0,2,2,2,3,1,0,2.2309318695068359,0.48549999999999999
1,128,0,1,4,0,1,128,1,0,4,1,1,64,1,0,10,2,0,16,0,0,2,1,0,8,1,1,1,1,0,128,1,1,5,0,1,64,0,0,0,1,512,0,0,1,1,32,0,1,5,0,1,1,1,0,1,-10,1,2,1,3,1,0,2.3010536758422853,0.1135
1,8,1,0,4,1,1,16,0,1,1,1,0,64,1,1,10,2,1,8,1,0,8,2,0,16,1,0,5,2,0,64,1,0,1,2,1,64,0,1,5,0,256,1,0,9,1,1024,1,1,3,1,1,0,1,1,0,-10,2,0,1,4,0,0,2.3655688503265382,0.086499999999999994
1,128,0,0,0,1,0,8,1,1,8,0,1,128,1,1,3,2,1,16,1,1,8,1,0,8,0,1,4,1,0,64,1,0,0,1,1,1024,0,0,0,1,128,1,1,10,0,128,0,0,8,3,1,0,0,1,1,10,0,1,2,3,0,1,2.3083955467224122,0.10829999999999999
1,64,1,0,6,2,1,16,0,0,0,2,1,128,1,0,10,2,0,64,0,0,8,1,1,16,1,0,0,2,1,128,1,0,6,0,0,64,1,0,4,1,256,1,1,2,1,256,0,1,6,3,1,1,1,1,0,-10,1,2,1,0,1,0,2.2999923698425291,0.1086
1,16,1,0,1,0,1,16,0,1,5,1,1,8,0,1,8,2,1,16,1,0,9,2,0,16,1,1,7,0,0,32,1,1,0,0,1,512,0,1,0,0,512,1,0,1,0,64,1,1,9,3,0,0,1,0,0,10,2,1,1,0,0,1,0.58753016934394842,0.79339999999999999
1,8,0,0,0,0,1,32,0,1,3,1,1,128,0,1,9,0,1,64,0,0,9,0,1,8,0,1,2,0,0,16,0,1,4,1,1,16,1,1,2,0,1024,0,0,1,1,64,1,0,3,0,1,1,1,0,0,10,1,1,0,4,1,1,2.3019761249542237,0.1028
1,8,0,0,6,0,1,8,0,1,4,0,1,16,1,1,5,1,1,64,0,1,10,2,0,8,0,0,10,2,1,64,1,0,0,0,0,64,0,0,6,1,32,0,0,4,1,128,0,1,4,2,0,1,0,0,1,0,1,2,2,2,1,0,1.1683716779708861,0.57010000000000005
1,32,1,1,3,0,1,8,0,0,10,0,1,8,1,1,9,0,1,64,0,1,6,0,1,32,0,1,9,2,0,32,0,1,3,0,0,128,0,1,2,1,32,0,1,1,1,16,1,1,2,2,0,1,0,0,1,-10,2,2,2,4,1,0,2.780809629058838,0.1176
1,8,1,0,9,0,0,128,0,1,3,1,0,8,0,1,5,0,1,16,0,1,5,1,1,8,0,0,4,2,0,16,0,0,7,1,1,256,0,1,7,1,16,0,0,6,1,64,1,1,6,3,1,1,1,1,0,0,0,2,0,2,0,1,2.3013801803588869,0.1135
1,16,1,0,6,1,0,64,1,1,3,0,1,128,0,1,0,0,1,32,1,1,1,0,1,32,1,0,10,2,0,128,1,0,1,1,1,512,1,0,2,0,128,0,0,1,0,64,0,0,5,0,1,0,0,1,0,0,0,2,0,0,0,1,2.3031029224395754,0.10970000000000001
1,32,0,0,6,0,1,128,1,0,7,0,0,64,0,1,5,0,0,64,1,0,6,1,0,32,1,1,6,2,1,64,1,0,3,2,1,512,1,0,8,1,16,0,1,6,0,256,1,0,7,0,0,1,1,1,0,0,2,1,1,2,1,1,0.82263939518928531,0.74709999999999999
1,64,1,0,3,0,0,32,1,0,7,1,0,32,1,0,8,0,0,64,0,1,8,1,0,16,0,0,6,1,1,8,0,1,10,0,1,64,0,0,6,1,128,0,0,4,1,128,0,1,4,2,0,1,0,0,1,0,1,2,2,2,1,0,2.4538916999816895,0.2923
1,16,0,0,3,0,0,32,1,0,7,1,0,32,1,0,8,0,0,64,0,1,8,1,0,16,0,0,6,1,1,8,0,1,10,0,1,64,0,1,10,1,128,1,0,1,1,16,1,0,7,2,0,1,0,0,0,0,1,0,1,4,0,0,0.79461824216842647,0.83330000000000004
1,64,1,0,3,0,0,32,1,0,7,1,0,32,1,0,8,0,0,64,0,1,8,1,0,16,0,0,6,1,1,8,0,1,10,0,1,64,0,1,10,1,128,1,0,0,1,16,1,0,7,2,0,1,0,0,1,0,1,0,1,4,0,0,1.058184403514862,0.6462
1,16,1,0,5,0,1,16,1,0,1,2,1,8,1,0,7,0,0,8,0,0,3,0,0,128,0,1,6,1,0,16,0,1,8,2,0,64,0,1,5,1,512,0,1,1,1,256,0,0,2,3,0,1,0,0,1,0,0,1,0,4,0,0,0.71235462827682494,0.74229999999999996
1,32,0,0,4,2,0,16,0,1,5,0,0,32,1,1,1,2,1,8,0,0,7,0,0,16,0,1,2,2,0,32,1,0,9,2,1,64,0,1,7,0,256,1,1,1,0,32,0,1,10,0,0,1,0,1,1,-10,0,2,1,3,1,0,1.7300979093551636,0.39150000000000001
1,128,1,0,9,2,1,8,1,1,1,2,1,16,0,0,1,2,1,8,0,1,3,1,0,16,0,1,8,2,0,32,1,0,4,0,1,256,1,0,0,1,128,1,0,1,0,512,1,1,9,0,0,0,0,1,1,0,2,1,2,0,0,1,1.3836167799949646,0.62039999999999995
1,64,0,0,9,0,1,16,1,1,4,1,1,32,1,1,6,1,1,16,0,1,1,1,1,64,0,1,2,2,0,8,1,0,0,0,1,32,1,0,4,0,64,0,0,1,1,128,0,0,1,2,0,1,0,0,1,0,1,0,1,4,0,0,1.6514814289093018,0.48759999999999998
1,8,1,0,7,2,1,64,0,0,5,0,0,32,1,1,3,2,0,128,1,0,4,2,1,8,0,0,0,0,0,8,0,1,2,2,1,512,0,1,4,0,512,0,1,1,1,256,0,0,2,3,0,1,0,0,1,0,0,2,0,4,0,0,0.5492166455507278,0.83079999999999998
1,16,1,0,1,0,1,16,0,1,5,1,1,8,0,1,8,2,1,16,1,0,9,0,1,128,0,1,10,2,0,32,1,0,10,0,1,256,0,0,1,1,256,0,1,9,1,16,1,0,10,2,0,0,0,0,0,-10,1,2,0,0,0,1,2.3019388103485108,0.1135
1,64,0,0,9,0,1,16,1,1,4,1,1,32,1,1,6,1,1,16,0,1,1,1,1,64,0,1,2,2,0,8,1,0,0,0,1,64,0,1,10,1,128,1,0,0,1,16,1,0,7,2,0,1,0,0,1,0,1,0,1,4,0,0,1.3442856664657592,0.54620000000000002
1,128,1,0,9,0,1,8,1,1,1,2,1,64,1,0,7,0,1,64,0,1,7,2,0,64,1,0,6,0,1,32,1,0,4,0,1,128,0,1,2,1,1024,1,1,7,0,64,1,0,1,1,0,0,0,1,0,0,2,2,2,3,1,0,2.2574991539001465,0.51390000000000002
1,64,0,0,9,0,1,16,1,1,4,1,1,32,1,1,6,1,1,16,0,1,1,1,1,64,0,1,2,2,0,8,1,0,0,0,1,32,1,0,4,0,64,0,0,1,1,128,0,0,1,2,0,0,1,0,1,32,2,1,2,2,0,1,0.79276271543502808,0.71189999999999998
1,64,1,0,1,1,0,16,0,1,3,2,0,16,1,1,6,1,0,64,0,0,6,1,0,8,0,1,1,2,1,32,1,1,0,0,1,512,0,1,0,0,512,1,0,1,0,64,1,1,9,0,0,0,1,0,0,10,2,1,1,0,0,1,0.12454073654711247,0.96120000000000005
1,16,1,0,5,0,1,16,1,0,1,2,1,8,1,0,7,0,0,8,0,0,3,0,0,128,0,1,6,1,0,16,0,1,8,2,0,64,0,1,5,1,32,1,1,10,1,1024,1,0,7,0,0,1,1,1,0,0,2,1,1,2,1,1,1.9845705780029297,0.25309999999999999
1,32,0,0,4,2,0,16,0,1,5,0,1,128,1,0,0,1,1,32,1,0,10,0,1,128,0,1,10,2,0,32,1,1,0,0,1,512,0,1,0,0,512,1,0,1,0,64,1,1,9,3,0,0,1,0,0,10,2,1,1,0,0,1,0.39639124554395677,0.87150000000000005
1,8,0,1,2,2,0,32,0,0,9,1,0,64,1,0,7,0,1,64,0,1,7,2,0,64,1,0,6,0,1,32,1,0,4,0,1,128,0,1,2,1,1024,1,1,7,0,64,1,0,3,3,0,0,1,0,0,-10,1,0,1,0,0,1,0.50776715760231017,0.81310000000000004
1,32,0,0,4,2,0,16,0,1,5,0,1,32,1,0,0,1,1,32,1,0,10,0,1,128,0,1,6,1,0,16,0,1,8,2,0,64,0,1,5,1,32,1,1,10,1,1024,0,0,3,3,0,0,1,0,0,-10,1,0,1,0,0,1,0.39434787950515748,0.88160000000000005
1,64,1,0,3,0,0,32,1,0,5,0,1,32,1,1,3,2,0,128,1,0,4,2,1,8,0,0,0,0,0,8,0,1,2,2,0,512,0,1,9,1,1024,0,1,9,0,1024,0,0,4,3,0,0,1,0,1,0,2,1,2,2,0,0,0.054867767940368503,0.98070000000000002
1,128,1,1,3,0,1,8,1,0,10,2,0,128,0,1,7,0,0,64,1,0,6,0,0,8,0,1,5,0,1,8,0,0,9,2,0,64,0,1,5,1,32,1,1,10,1,1024,0,0,3,3,0,0,1,0,0,-10,1,0,1,0,0,1,0.88593859748840331,0.73970000000000002
1,64,1,0,1,1,0,16,0,0,3,1,1,128,0,1,9,2,1,16,0,1,6,0,1,32,1,0,9,2,0,128,1,1,4,0,1,512,0,1,4,0,512,0,1,1,1,256,0,0,2,1,0,1,0,0,1,0,0,2,0,4,0,0,3.5592374362945556,0.29399999999999998
1,16,1,0,5,0,1,16,1,0,1,2,1,8,1,0,7,0,0,8,0,0,3,0,0,128,0,1,6,1,0,16,0,1,8,2,0,64,0,1,5,1,32,1,1,10,1,1024,0,1,3,3,0,0,1,0,0,-10,2,0,2,1,0,1,0.68865192747116089,0.75219999999999998
1,8,0,0,6,0,1,8,0,1,4,0,1,16,1,1,5,1,1,64,0,1,10,2,0,8,0,0,10,2,1,64,1,0,0,0,0,64,0,0,6,1,32,0,0,4,1,128,0,1,9,3,0,0,1,0,0,10,2,1,1,0,0,1,2.301109597015381,0.1135
1,64,1,0,1,1,0,16,0,1,5,1,1,8,0,1,8,2,1,16,1,0,9,2,0,16,1,1,7,0,0,32,1,1,0,0,1,512,0,1,0,0,512,1,0,1,0,64,1,1,9,3,0,0,1,0,0,10,2,1,1,0,0,1,0.34577190210819242,0.88670000000000004
1,8,1,0,7,2,1,8,0,0,5,0,0,32,1,1,3,2,0,128,1,0,4,2,1,8,0,0,0,0,0,8,0,1,2,2,0,512,0,1,9,1,1024,0,1,9,0,1024,0,0,4,3,0,0,1,0,1,0,2,1,2,2,0,0,0.13349908691197634,0.95679999999999998
1,8,1,0,7,2,1,64,0,0,5,0,0,32,1,1,3,2,0,128,1,0,4,2,1,8,0,0,0,0,0,8,0,1,2,2,0,512,0,1,9,1,1024,0,1,9,0,1024,0,0,4,3,0,0,1,0,1,0,2,1,2,2,0,0,0.10046426764279603,0.96879999999999999
1,64,1,0,2,0,1,128,0,0,3,1,1,128,0,1,9,2,1,16,0,0,6,0,1,32,1,0,9,2,0,128,1,1,4,0,1,512,0,1,4,0,512,0,1,1,1,256,0,0,2,3,0,1,0,0,1,0,0,2,0,4,0,0,0.33742107050418851,0.89370000000000005
1,128,1,0,9,0,1,8,1,1,1,2,1,16,0,0,1,2,1,8,0,1,6,1,0,32,1,1,6,2,1,64,1,0,3,2,1,512,1,0,8,1,16,0,1,6,0,256,1,0,7,0,0,1,1,1,0,0,2,1,1,2,1,1,1.4661313447952271,0.48580000000000001
1,8,1,0,7,2,1,64,1,0,5,2,0,128,0,1,7,0,0,64,1,0,6,0,0,8,0,1,5,0,1,8,0,0,9,2,0,256,0,1,7,1,128,0,1,0,1,16,0,0,7,3,0,1,1,0,1,-10,0,1,0,3,1,1,5.5359276748657225,0.1163
1,32,0,0,4,2,0,16,0,1,5,0,1,32,1,0,0,1,1,32,1,0,10,0,1,128,0,1,10,2,0,32,1,0,10,0,1,256,0,0,4,0,64,0,0,1,1,128,0,0,1,2,0,1,0,0,1,10,2,0,2,1,0,1,2.373077828979492,0.29089999999999999
1,16,1,0,1,0,1,16,0,1,5,1,1,8,0,1,8,2,1,16,1,0,9,2,0,16,1,1,8,2,0,32,1,0,4,0,1,256,1,0,0,1,128,1,0,1,0,512,1,1,9,0,0,0,0,1,1,0,2,1,2,0,0,1,1.2292043572425841,0.66839999999999999
1,8,1,0,7,2,1,64,0,0,5,0,0,32,1,1,3,2,0,128,1,0,4,2,1,8,0,1,0,0,0,8,0,1,2,2,1,512,0,1,4,0,512,0,1,1,1,256,0,0,2,3,0,1,0,0,1,0,0,2,0,4,0,0,1.9407148141860961,0.44400000000000001
1,32,0,0,4,2,0,16,0,1,3,2,0,16,1,1,6,1,0,64,0,0,6,1,0,8,0,1,1,2,1,32,1,1,3,0,1,64,0,1,4,1,16,1,0,5,1,32,1,1,2,1,0,0,0,0,0,0,2,0,0,4,0,1,0.28591021627634766,0.91559999999999997
1,128,1,0,9,0,1,8,1,1,1,2,1,16,0,0,1,2,1,16,0,1,1,1,1,64,0,1,2,2,0,8,1,0,0,0,1,32,1,0,4,0,64,0,0,1,1,128,0,0,1,2,0,0,1,0,1,10,2,0,2,1,0,1,0.54122475242614743,0.81710000000000005
1,32,0,0,4,2,0,16,0,1,5,0,1,32,1,0,0,1,1,32,1,0,10,0,1,128,0,1,10,2,0,32,1,0,10,0,1,16,0,0,1,1,1024,0,1,9,0,1024,0,0,4,3,0,0,1,0,1,0,1,1,2,2,0,0,0.08663666112795472,0.97230000000000005
1,16,1,0,5,0,1,16,1,0,1,2,1,8,1,0,7,0,0,8,0,0,3,0,0,128,0,1,6,1,0,16,0,1,8,2,0,64,0,1,5,1,32,1,1,10,1,16,1,0,7,2,0,1,0,0,1,0,1,0,1,4,0,0,2.2659044555664063,0.23830000000000001
1,8,1,0,7,2,1,64,0,0,5,0,0,32,1,1,3,2,0,128,1,0,4,2,1,8,0,0,0,0,0,8,0,1,2,2,0,512,0,1,9,1,1024,0,1,9,0,1024,0,0,4,3,0,0,1,0,1,0,2,1,1,0,0,1,0.12641377986967564,0.96040000000000003
1,16,1,0,1,0,1,16,0,1,5,1,1,8,0,1,8,2,1,16,1,0,9,2,0,16,1,1,7,0,0,32,1,1,0,0,1,512,0,1,0,0,512,1,0,5,1,32,1,1,2,1,0,0,0,0,0,0,2,0,0,4,0,1,3.9644199089050294,0.19439999999999999
1,32,0,0,6,0,1,128,1,0,7,0,0,64,0,1,5,0,0,64,1,0,6,1,0,32,1,1,6,2,1,64,1,0,3,2,1,512,1,0,8,1,16,0,1,6,0,256,1,0,7,0,0,1,1,1,0,0,2,0,2,1,0,1,0.95259205951690673,0.73699999999999999
1,16,1,0,5,0,1,16,1,0,1,2,1,8,1,0,7,0,0,8,0,0,3,0,0,128,0,1,6,1,0,16,0,1,8,2,0,64,0,1,5,1,32,1,1,1,1,128,0,0,1,2,0,0,1,0,1,10,2,0,2,1,0,1,0.52389372744560236,0.83120000000000005
1,64,1,0,2,0,1,128,0,0,3,1,1,128,0,1,9,2,1,16,0,0,4,0,1,32,1,0,9,2,0,128,1,1,3,0,1,64,0,1,4,1,16,1,0,5,1,32,1,1,2,1,0,0,0,0,0,0,2,0,0,4,0,1,1.3778334478378296,0.66379999999999995
1,64,1,0,3,0,0,32,1,0,7,1,0,32,1,0,8,0,0,64,0,1,8,1,0,16,0,0,6,1,1,8,0,1,10,0,1,64,0,1,10,1,128,1,0,0,0,1024,0,0,4,3,0,0,1,0,1,0,2,1,2,2,0,0,0.17102180581986903,0.95040000000000002
1,8,0,1,2,2,0,32,0,0,9,1,0,64,1,0,7,0,1,64,0,1,7,1,1,64,0,1,2,2,0,8,1,0,0,0,1,32,1,0,4,0,64,0,0,1,1,128,0,0,1,2,0,0,1,0,1,10,2,0,2,1,0,1,0.90823741283416748,0.68799999999999994
1,64,1,0,3,0,0,32,1,0,7,1,0,32,1,0,8,0,0,64,0,1,8,1,0,16,0,0,6,1,1,8,0,1,10,0,1,64,0,1,10,1,128,1,0,0,1,16,1,0,7,2,0,1,0,1,1,0,2,1,2,0,0,1,1.7702117618560791,0.39190000000000003
1,8,1,0,7,2,1,64,0,0,5,0,0,32,1,1,3,0,0,8,0,0,3,0,0,128,0,1,6,1,0,16,0,1,8,2,0,64,0,1,5,1,32,1,1,10,1,1024,0,0,3,3,0,0,1,0,0,-10,1,0,1,0,0,1,0.79031964673995969,0.70440000000000003
1,32,0,0,6,0,1,128,1,0,7,0,0,64,0,1,5,0,0,64,1,0,6,1,0,32,1,1,6,2,1,64,0,1,10,0,1,64,0,1,10,1,128,1,0,0,1,16,1,0,7,2,128,1,0,0,1,0,1,0,1,4,0,0,1.5099768831253051,0.46550000000000002
1,8,1,0,7,2,1,64,0,0,5,0,0,32,1,1,3,2,0,128,1,0,4,2,1,8,0,0,0,0,0,8,0,1,2,2,0,512,0,0,1,1,256,0,1,9,1,16,1,0,2,2,1024,0,0,0,0,-10,1,2,0,0,0,1,0.5343996398925781,0.81240000000000001
